List No,Item No,UPC Code,Manufacturer No,Manufacturer,Category,Category Path 1,Category Path 2,Category Path 3,Product Name,Price(USD),Cost price,Inventory,Shipping,Profit,STOCK TYPE,Date,In Stock,weight(lb),SaleRate,SaleRateNew,Blowout
2945,VC511B-7GY,8.40E+11,NP511B-7-GRAY,VCOM,Ethernet Cable,Component,Cable,Cat5 Cable,VCOM NP511B-7-GRAY 7ft Cat5e UTP Crossover Patch Cable (Gray),3.43,2.385,292,0,1.045,Recurring,01-Jan-19,Y,0.13,0.168539326,0.411111111,710.2702705
2402,CA-MCP2663,6.72E+11,MCP-260-00063-0N,Supermicro,Accessory,Component,Motherboard,Accessory,Supermicro MCP-260-00063-0N Standard I/O Shield for X10SLQ,10.76,8.07,19,2.5,0.19,Recurring,01-Jan-19,Y,1,0.195742164,0.055555556,341.9999973
2228,CA-7333241,8.09E+11,73H033241-001,Chenbro,Accessory,Hardware & Software,Server & Workstation,Accessory,Chenbro 73H033241-001 Spare Box for RMA RM24200,6.15,1.15,19,0,5,Recurring,01-Jan-19,Y,1,0.169130692,0.055555556,341.9999973
3969,CA-3F33F6W,8.86E+11,BFA-MSC-3F33F60WK-RP,BitFenix,Internal PC Power Cable,Component,Cable,Internal PC Power Cable,Bitfenix Alchemy Multisleeved 60cm 3Pin Fan Male to 3x 3Pin Fan Female Adapter Cable (White),5.02,3.765,19,0,1.255,Recurring,01-Jan-19,Y,0.03,0.195742164,0.055555556,341.9999973
3591,MSI-2080V8,8.24E+11,G2080V8,MSI,Nvidia,Component,Video Card,PCI Express Video Card,MSI NVIDIA GeForce RTX 2080 VENTUS 8G GDDR6 HDMI/3DisplayPort/ USB Type-C PCI-Express Video Card,736.97,552.7275,104,2.5,181.7425,Recurring,01-Jan-19,Y,4.5,0.318726592,0.348837209,298.1333336
1990,FAN-BL067,,BL067,be quiet!,140mm,Component,Fan & Heatsink,Case Fan,be quiet! Silent Wings 3 140mm PWM Case Fan,21.53,16.1475,295,2.5,2.8825,Recurring,01-Jan-19,Y,0.74,0.171053133,1,295
3017,VC-DP_MINI,8.40E+11,CG681-6.6FEET-WHITE,VCOM,Display Port Cable,Component,Cable,Display Port Cable,VCOM CG681-6.6FEET-WHITE 6.6ft DisplayPort Male to Mini DisplayPort Male Cable (White),19.47,14.6025,284,2.5,2.3675,Recurring,01-Jan-19,Y,0.17,0.173366039,0.966666667,293.7931033
438,FTM12N325H,8.41E+11,FTM12N325H,SUPER TALENT,SATA3,Component,Solid State Drive,SATA3,Super Talent TeraNova 120GB 2.5 inch SATA3 Solid State Drive (TLC),18.45,13.8375,332,2.5,2.1125,Recurring,01-Jan-19,Y,0.16,0.164004332,1.155555556,287.3076922
2724,CA-P110LUC,7.61E+11,P110 LUCE,Antec,ATX Mid Tower,Component,Case,Computer Case,Antec P110 LUCE No Power Supply ATX Mid Tower,100.45,75.3375,19,10,15.1125,Recurring,01-Jan-19,Y,29.95,0.202247191,0.066666667,284.9999986
3206,GP65NB60,7.19E+11,GP65NB60,LG Electronics,External,Component,Optical Drive,External,"LG Electronics GP65NB60 8X USB 2.0 Ultra Slim Portable DVDÃ‚Â±RW External Drive w/ M-DISC, Retail (Black)",29.21,21.9075,203,2.5,4.8025,Recurring,01-Jan-19,Y,0.76,0.196767587,0.744444444,272.6865673
2433,CA-R2U2E4R,6.72E+11,RSC-R2UU-2E4R,Supermicro,Riser Card,Hardware & Software,Server & Workstation,Riser Card,Supermicro RSC-R2UU-2E4R 2U Right Slot 2x PCI-Express x4 + UIO Riser Card,30.75,23.0625,18,2.5,5.1875,Recurring,01-Jan-19,Y,0.5,0.178526841,0.066666667,269.9999987
2484,CA-MES2TGL,8.43E+11,FD-CA-MESH-S2-BKO-TGL,Fractal Design,ATX Mid Tower,Component,Case,Computer Case,Fractal Design Meshify S2 - TG No Power Supply ATX Mid Tower (Black),148.63,111.4725,18,3.5,33.6575,Recurring,01-Jan-19,Y,24,0.193508115,0.066666667,269.9999987
1605,KB-US919SB,8.78E+11,KB-US919SB,iMicro,Keyboard,Component,Input & Output Device,Keyboard,iMicro KB-US919SB Basic Wired USB Spanish Keyboard (Black) ,10.25,7.6875,15,2.5,0.0625,Recurring,01-Jan-19,Y,1.38,0.184269663,0.055555556,269.9999978
1574,FM-H50219,6.49E+11,H50219,Hiro,Wired Network Adapter,Component,Networking,Wired Networking,HiRO H50219 Low Profile Internal PCI-Express Gigabit LAN Ethernet Card ,15.37,11.5275,15,2.5,1.3425,Recurring,01-Jan-19,Y,0.25,0.184269663,0.055555556,269.9999978
516,I7-6700K,6.76E+11,CM8066201919901,Intel,Core I7,Component,CPU / Processor,Desktop CPU,"Intel Core i7-6700K Skylake Processor 4.0GHz 8.0GT/s 8MB LGA 1151 CPU, OEM",268.55,201.4125,15,0,67.1375,Recurring,01-Jan-19,Y,0.07,0.184269663,0.055555556,269.9999978
1586,KB-MK270,97855089816,920-004536,Logitech,Keyboard & Mouse Combo,Component,Input & Output Device,Keyboard & Mouse Combo,Logitech Desktop MK270 Wireless Mouse & Keyboard Combo,24.09,18.0675,178,2.5,3.5225,Recurring,01-Jan-19,Y,2.25,0.185582628,0.666666667,266.9999999
2167,PS-FLEX320,8.59E+11,SDGR-FLEX320,Solid Gear,Server,Component,Power Supply,Server,Solid Gear SDGR-FLEX320 320W Mini-ITX / FLEX ATX Power Supply ,30.75,23.0625,17,2.5,5.1875,Recurring,01-Jan-19,Y,2,0.204890945,0.066666667,254.9999987
2029,FAN-V12SF1,1.93E+11,CF-V12SET-FCB,Cougar,120mm,Component,Fan & Heatsink,Case Fan,"Cougar CF-V12SET-FCB cooling kit with 3 120mm omnidirectional RGB fans, core box V2 and remote",49.71,37.2825,17,3.5,8.9275,Recurring,01-Jan-19,Y,10,0.204890945,0.066666667,254.9999987
634,GP65NG60,7.19E+11,GP65NG60,LG Electronics,External,Component,Optical Drive,External,"LG Electronics GP65NG60 8X USB 2.0 Ultra Slim Portable DVDÃ‚Â±RW External Drive w/ M-DISC Support, Retail (Gold)",29.21,21.9075,160,2.5,4.8025,Recurring,01-Jan-19,Y,0.77,0.150912921,0.633333333,252.6315791
4014,CA-ACL60W3,8.86E+11,BFX-ALC-60CMLW-RP,BitFenix,Internal PC Power Cable,Component,Cable,Internal PC Power Cable,BitFenix Alchemy 2.0 5x 60cm Sleeved PSU Cable (White),1.95,1.4625,14,0,0.4875,Recurring,01-Jan-19,Y,0.14,0.176565008,0.055555556,251.999998
2623,FAN-ACN60M,8.32E+11,ACN-60ML,Arctic Silver,Thermal Paste,Component,Fan & Heatsink,Thermal Paste,Arctic Silver Clean Thermal Material Cleaner & Surface Purifier Kit,6.61,4.9575,330,0,1.6525,Recurring,01-Jan-19,Y,0.25,0.156860742,1.311111111,251.6949153
3816,FAN-RF1203,,RF 120 (3 IN 1),DEEPCOOL,120mm,Component,Fan & Heatsink,Case Fan,DEEPCOOL RF 120 (3 IN 1) 120mm RGB LED Case Fan (3 Pack),39.46,29.595,164,2.5,7.365,Recurring,01-Jan-19,Y,1.3,0.136612771,0.666666667,245.9999999
3722,ST-C5_3BLU,,C5-3-BUB,iMicro,Ethernet Cable,Component,Cable,Cat5 Cable,iMicro C5-3-BUB 3ft CAT5e Cable (Blue),1.74,1.305,16,0,0.435,Recurring,01-Jan-19,Y,0.08,0.217696629,0.066666667,239.9999988
1994,FAN-BL071,,BL071,be quiet!,140mm,Component,Fan & Heatsink,Case Fan,be quiet! Silent Wings 3 140mm PWM High-Speed Case Fan,22.04,16.53,207,2.5,3.01,Recurring,01-Jan-19,Y,0.74,0.178852521,0.866666667,238.8461538
1832,MO-WVEO01,8.41E+11,MO-WVEO01,iMicro,Mouse,Component,Input & Output Device,Mouse,iMicro MO-WVEO01 2.4GHz Wireless Vertical Ergonomic Optical Mouse,15.37,11.5275,329,2.5,1.3425,Recurring,01-Jan-19,Y,0.29,0.185171271,1.377777778,238.7903225
3051,VC-USB3MF,8.40E+11,CU302-6FEET,VCOM,USB Cable,Component,Cable,USB Cable,VCOM CU302-6FEET 6ft USB 3.0 Type A Male to Type A Female Extension Cable,5.13,0.13,182,0,5,Recurring,01-Jan-19,Y,0.41,0.223793061,0.777777778,233.9999999
1899,CA-INFIWH5,8.37E+11,X-INFINITY-WH,Apevia,ATX Mid Tower,Component,Case,Computer Case,Apevia X-INFINITY-WH No Power Supply ATX Mid Tower w/ Side Window (White),48.18,36.135,13,3.5,8.545,Recurring,01-Jan-19,Y,14,0.190146932,0.055555556,233.9999981
4059,CA-F9PWMR2,8.73E+11,AFACO-090P2-GBA01,ARCTIC,92mm,Component,Fan & Heatsink,Case Fan,ARCTIC F9 PWM Rev.2 92mm Case Fan,6.15,4.6125,51,0,1.5375,Recurring,01-Jan-19,Y,0.25,0.112579863,0.222222222,229.5000002
378,MZ-76E960E,8.87E+11,MZ-76E960E,Samsung,SATA3,Component,Solid State Drive,SATA3,Samsung 860 DCT Series 960GB 2.5 inch SATA3 Solid State Drive (Samsung V-NAND 3-bit MLC),176.3,71.25,51,2.5,102.55,Recurring,01-Jan-19,Y,0.23,0.309256287,0.222222222,229.5000002
2002,FAN-BL040,,BL040,be quiet!,140mm,Component,Fan & Heatsink,Case Fan,be quiet! Pure Wings 2 PWM 140mm Case Fan,12.81,9.6075,141,2.5,0.7025,Recurring,01-Jan-19,Y,0.42,0.16136744,0.622222222,226.6071429
1912,FAN-CF12SK,8.37E+11,CF12S-BK,Apevia,120mm,Component,Fan & Heatsink,Case Fan,Apevia CF12S-BK 120mm 4pin+3pin Case Fan (Black),3.33,1.69,15,0,1.64,Recurring,01-Jan-19,Y,0.33,0.223970037,0.066666667,224.9999989
2477,CA-KBCMC01,8.41E+11,KB-CMC-PLBLUS-01,Thermaltake,Keyboard & Mouse Combo,Component,Input & Output Device,Keyboard & Mouse Combo,Thermaltake Tt eSPORTS KB-CMC-PLBLUS-01 USB Wired Commander Gaming Gear Keyboard & Mouse Combo,27.67,20.7525,15,2.5,4.4175,Recurring,01-Jan-19,Y,2.7,0.187265918,0.066666667,224.9999989
628,GS40N,58231312584,GS40N,LG Electronics,Internal Slim,Component,Optical Drive,Internal Slim,"LG Electronics GS40N 8X SATA Slim Super-Multi DVD+/-RW Internal Drive, Bulk",39.46,29.595,184,2.5,7.365,Recurring,01-Jan-19,Y,0.37,0.241328774,0.822222222,223.7837838
1865,CA-GAM400,,GAMMAXX 400,DEEPCOOL,LGA 2011,Component,Fan & Heatsink,CPU Fan & Heatsink,DEEPCOOL GAMMAXX 400 CPU Cooler 4 Heatpipes 120mm PWM Fan Blue LED INTEL/AMD AM4 Compatible,23.06,17.295,151,2.5,3.265,Recurring,01-Jan-19,Y,1.5,0.157452191,0.688888889,219.1935484
4003,CA-ACL40N6,8.86E+11,BFX-ALC-40CMLN-RP,BitFenix,Internal PC Power Cable,Component,Cable,Internal PC Power Cable,BitFenix Alchemy 2.0 5x 40cm Sleeved PSU Cable (NV Green),1.95,1.4625,36,0,0.4875,Recurring,01-Jan-19,Y,0.09,0.056179775,0.166666667,215.9999996
129,D424LR64H1,,HMAA8GL7AMR4N-UH,SK hynix,Server DDR4,Component,DRAM Memory,Server DRAM,SK hynix DDR4-2400 64GB/4Gx4 ECC/REG Load Reduced CL17 Server Memory,338.25,253.6875,31,2.5,82.0625,Recurring,01-Jan-19,Y,0.2,0.13374411,0.144444444,214.6153853
2540,CA-X2-14BK,8.17E+11,FD-FAN-DYN-X2-GP14-BK,Fractal Design,140mm,Component,Fan & Heatsink,Case Fan,Fractal Design Dynamic X2 GP-14 FD-FAN-DYN-X2-GP14-BK 140mm Case Fan ,14.35,10.7625,52,2.5,1.0875,Recurring,01-Jan-19,Y,0.42,0.134831461,0.244444444,212.7272731
2975,VC511-75GY,8.40E+11,NP511-75-GRAY,VCOM,Ethernet Cable,Component,Cable,Cat5 Cable,VCOM NP511-75-GRAY 75ft Cat5e UTP Molded Patch Cable (Gray),20.81,15.6075,52,2.5,2.7025,Recurring,01-Jan-19,Y,1.03,0.138936906,0.244444444,212.7272731
3011,VC-VGA6F,8.40E+11,CG342AD-6,VCOM,VGA Cable,Component,Cable,VGA Cable,VCOM CG342AD-6 6ft VGA Male to VGA Female Extension Cable (Black),7.69,2.69,54,0,5,Recurring,01-Jan-19,Y,1.07,0.140241365,0.255555556,211.3043475
1622,IM-TN350,8.78E+11,IM-TN350,iMicro,Cartridge & Toner,Hardware & Software,Printer & Scanner,Cartridge & Toner,iMicro IM-TN350 Compatible Toner Cartridge,22.04,16.53,35,2.5,3.01,Recurring,01-Jan-19,Y,1.36,0.057784912,0.166666667,209.9999996
2375,CA-CL12GRA,8.41E+11,CL-F038-PL12GR-A,Thermaltake,120mm,Component,Fan & Heatsink,Case Fan,Thermaltake Riing 120mm Green LED Case Fan,11.79,8.8425,14,2.5,0.4475,Recurring,01-Jan-19,Y,0.47,0.239967897,0.066666667,209.999999
1341,TP-R841N,8.46E+11,TL-WR841N,TP-Link,Wireless Router,Component,Networking,Wireless Networking,TP-Link TL-WR841N 300Mbps Wireless N Router w/ 2x Fixed 5dBi Antennas ,23.06,17.295,14,2.5,3.265,Recurring,01-Jan-19,Y,1.9,0.239967897,0.066666667,209.999999
3146,PH6CE240L1,8.44E+11,PH6-CE240-L1,Lite-On,SATA3,Component,Solid State Drive,SATA3,Lite-on MU 3 Series 240GB 2.5 inch SATA3 Solid State Drive (3D TLC),44.59,33.4425,14,2.5,8.6475,Recurring,01-Jan-19,Y,0.21,0.239967897,0.066666667,209.999999
1603,KB-IM8233,8.41E+11,KB-IM8233,iMicro,Keyboard,Component,Input & Output Device,Keyboard,iMicro KB-IM8233 Ultra Slim USB Keyboard (Black),13.33,9.9975,51,2.5,0.8325,Recurring,01-Jan-19,Y,0.71,0.12623926,0.244444444,208.636364
1543,IM35SATABK,8.78E+11,IM35SATABK,iMicro,External Enclosure,Hardware & Software,External Enclosure,,iMicro IM35SATABK 3.5 inch SATA to USB 2.0 External Hard Drive Enclosure (Black),15.89,11.9175,150,2.5,1.4725,Recurring,01-Jan-19,Y,1.83,0.163520599,0.722222222,207.6923078
2514,CA-SL12GN,8.43E+11,FD-FAN-PRI-SL12-GN,Fractal Design,120mm,Component,Fan & Heatsink,Case Fan,Fractal Design Prisma SL-12 Green FD-FAN-PRI-SL12-GN 120mm Case Fan ,13.33,9.9975,32,2.5,0.8325,Recurring,01-Jan-19,Y,0.36,0.150280899,0.155555556,205.7142851
1591,KB-110XPS2,91163235897,31300710100,Genius,Keyboard,Component,Input & Output Device,Keyboard,Genius KB-110X Wired PS/2 Desktop Keyboard,8.2,3.2,34,2.5,2.5,Recurring,01-Jan-19,Y,1.5,0.110376735,0.166666667,203.9999996
462,STU16GNSTW,8.41E+11,STU16GNSTW,SUPER TALENT,16GB,Component,USB Drive,2.0 USB Drive,Super Talent NST1 16GB USB 2.0 Flash Drive,5.13,3.8475,52,0,1.2825,Recurring,01-Jan-19,Y,0.06,0.138288678,0.255555556,203.4782605
2259,CA-1D4S1NN,8.41E+11,CA-1D4-00S1NN-00,Thermaltake,MicroATX Case,Component,Case,Computer Case,Thermaltake Versa H15 CA-1D4-00S1NN-00 No Power Supply MicroATX Case (Black),37.93,28.4475,52,2.5,6.9825,Recurring,01-Jan-19,Y,9.5,0.150821089,0.255555556,203.4782605
2706,CA-SGB3000,8.84E+11,SGB-3000-KKMF1-US,Cooler Master,Keyboard & Mouse Combo,Component,Input & Output Device,Keyboard & Mouse Combo,Cooler Master Devastator 3 Gaming Keyboard & Mouse Combo,39.97,29.9775,52,2.5,7.4925,Recurring,01-Jan-19,Y,3,0.146715644,0.255555556,203.4782605
1190,MST5D03203,8.90E+11,T5D-03203,Microsoft,Office & Business,Component,Software,Office & Business,"Microsoft Office Home and Business 2019 / 1 device, Windows 10 PC/Mac Key Card",227.04,170.28,183,2.5,54.26,MAP,01-Jan-19,Y,0.15,0.203843556,0.911111111,200.8536586
492,MSD16ST10R,8.78E+11,MSD16ST10R,SUPER TALENT,Micro SD,Component,Memory Card,Micro SD,"Super Talent 16GB Micro SDHC Memory Card w/ Adapter, Retail",5.13,3.8475,51,0,1.2825,Recurring,01-Jan-19,Y,0.04,0.11544393,0.255555556,199.565217
200,W8G1600K,7.41E+11,KVR16N11/8,Kingston,Server DDR3,Component,DRAM Memory,Server DRAM,Kingston KVR16N11/8 DDR3-1600 8GB CL11 Desktop Memory,47.66,35.745,51,0,11.915,Recurring,01-Jan-19,Y,0.06,0.124036131,0.255555556,199.565217
2232,CA-RM42300,8.09E+11,RM42300-F,Chenbro,4U,Component,Server,Server Chassis,Chenbro RM42300-F No Power Supply 4U Rackmount Server Chassis,132.23,99.1725,51,10,23.0575,Recurring,01-Jan-19,Y,34,0.117206433,0.255555556,199.565217
1885,PS-AD500W,8.37E+11,ATX-AD500W,Apevia,Desktop,Component,Power Supply,Desktop,Apevia ATX-AD500W 500W ATX 12V Power Supply,22.55,16.9125,39,2.5,3.1375,Recurring,01-Jan-19,Y,2.9,0.111495246,0.2,195
1908,FAN-S412L2,8.37E+11,SP412L2S-RGB,Apevia,120mm,Component,Fan & Heatsink,Case Fan,Apevia SP412L2S-RGB Spectra 120mm Silent Dual Ring Addressable RGB Color Changing LED Fan + 2 Color Changing Magnetic LED Strips (4+2-pk),33.82,25.365,52,2.5,5.955,Recurring,01-Jan-19,Y,2.1,0.157519447,0.266666667,194.9999998
837,KS-K64680U,85896646808,K64680US,Kensington,Security Lock,PC & Laptop,Accessory,Security Lock,Kensington K64680US ClickSafe Master Coded Combination Ultra Laptop Lock (Black) ,39.97,29.9775,13,2.5,7.4925,Recurring,01-Jan-19,Y,1,0.184096802,0.066666667,194.999999
4163,CA-MCXB5S2,8.84E+11,MCX-B5S2-WWNN-01,Cooler Master,ATX Mid Tower,Component,Case,Computer Case,Cooler Master MasterBox 5 No Power Supply ATX Mid Tower (White),71.75,53.8125,13,3.5,14.4375,Recurring,01-Jan-19,Y,19,0.184096802,0.066666667,194.999999
1919,EV-1000WT2,8.43E+11,220-T2-1000-X1,EVGA,Desktop,Component,Power Supply,Desktop,EVGA SuperNOVA 1000 T2 220-T2-1000-X1 1000W 80 PLUS Titanium ATX12V & EPS12V Power Supply ,275.72,206.79,13,3.5,65.43,Recurring,01-Jan-19,Y,10,0.184096802,0.066666667,194.999999
4115,CA-MES2BKO,8.43E+11,FD-CA-MESH-S2-BKO,Fractal Design,ATX Mid Tower,Component,Case,Computer Case,Fractal Design Meshify S2 No Power Supply ATX Mid Tower,148.63,111.4725,17,3.5,33.6575,Recurring,01-Jan-19,Y,24,0.215465962,0.088888889,191.2499998
1554,EN-982SP1S,8.85E+11,MB982SP-1S,Icy Dock,Accessory,Component,Hard Drive,Accessory,ICY DOCK EZConvert Pro MB982SP-1S Enterprise Full Metal 2.5 inch to 3.5 inch SSD/SATA Hard Drive Converter (Silver),33.33,24.9975,51,2.5,5.8325,Recurring,01-Jan-19,Y,0.83,0.122714254,0.266666667,191.2499998
360,PX-128M8VC,8.44E+11,PX-128M8VC,Plextor,SATA3,Component,Solid State Drive,SATA3,Plextor M8VC 128GB 2.5 inch SATA3 Solid State Drive (TLC),42.03,31.5225,51,2.5,8.0075,Recurring,01-Jan-19,Y,0.2,0.144745539,0.266666667,191.2499998
4170,CA-L3B3KAN,8.84E+11,MCW-L3B3-KANN-01,Cooler Master,MicroATX Case,Component,Case,Computer Case,Cooler Master MasterBox Lite 3.1 No Power Supply MicroATX Mini Tower Case w/ Window (Black),46.12,34.59,51,3.5,8.03,Recurring,01-Jan-19,Y,10.8,0.132408019,0.266666667,191.2499998
4183,CA-900,7.61E+11,NINE HUNDRED,Antec,ATX Mid Tower,Component,Case,Computer Case,Antec Nine Hundred No Power Supply USB3.0 ATX Mid Tower (Black),100.45,75.3375,51,3.5,21.6125,Recurring,01-Jan-19,Y,23.8,0.134611148,0.266666667,191.2499998
2138,CS-PCO11A1,8.40E+11,PC-O11AIR,Lian Li,ATX Mid Tower,Component,Case,Computer Case,LIAN-LI PC-O11AIR No Power Supply ATX Mid Tower w/ 2 FAN (Black),141.45,106.0875,51,10,25.3625,Recurring,01-Jan-19,Y,28.8,0.143864287,0.266666667,191.2499998
2618,FAN-GC3,,TC-GC-03-A,GELID Solutions,Thermal Paste,Component,Fan & Heatsink,Thermal Paste,GELID Solutions GC-Extreme Thermal Compound,14.35,10.7625,53,0,3.5875,Recurring,01-Jan-19,Y,0.08,0.130803477,0.277777778,190.7999998
2767,PS-IM600UL,8.41E+11,PS-IM600UL,iMicro,Desktop,Component,Power Supply,Desktop,iMicro PS-IM600UL 600W Power Supply w/ UL Certification,48.69,36.5175,106,2.5,9.6725,Recurring,01-Jan-19,Y,3.63,0.170129319,0.555555556,190.7999998
467,STT016GBLT,8.41E+11,STT016GBLT,SUPER TALENT,USB 3.0 ,Component,USB Drive,USB 3.0,Super Talent 16GB Flash Drive For use with Lightning+USB 3.0,21.53,16.1475,38,0,5.3825,Recurring,01-Jan-19,Y,0.09,0.093140154,0.2,190
1267,AS-S166TA6,1.93E+11,ROG-STRIX-GTX1660TI-A6G-GAMING,ASUS,Nvidia,Component,Video Card,PCI Express Video Card,Asus ROG STRIX NVIDIA GeForce GTX 1660 Ti Advanced Edition 6GB GDDR6 2HDMI/2DisplayPort PCI-Express Video Card,317.75,238.3125,38,2.5,76.9375,Recurring,01-Jan-19,Y,4.03,0.083382614,0.2,190
4188,CA-QUIET12,7.61E+11,TRUE QUIET 120,Antec,120mm,Component,Fan & Heatsink,Case Fan,Antec TrueQuiet 120 120mm Case Fan,6.35,1.35,137,0,5,Recurring,01-Jan-19,Y,0.5,0.171245797,0.722222222,189.6923078
3006,VC-VGA15M,8.40E+11,CG381D-G-15,VCOM,VGA Cable,Component,Cable,VGA Cable,VCOM CG381D-G-15 15ft VGA Male to VGA Male Cable (Black),8.71,3.71,120,2.5,2.5,Recurring,01-Jan-19,Y,1.61,0.191292135,0.633333333,189.4736843
2866,MO-J70BK,8.88E+11,J70 BK,BORND,Mouse,Component,Input & Output Device,Mouse,Bornd J70 Wired USB Optical Full-size Mouse (Black),10.75,8.0625,52,2.5,0.1875,Recurring,01-Jan-19,Y,0.21,0.145203111,0.277777778,187.1999999
3014,VC-DVI_VGA,8.40E+11,CA301-ADAPTER,VCOM,VGA Cable,Component,Cable,VGA Cable,VCOM CA301-ADAPTER VGA HD15 Female to DVI-I Male Adapter,4.61,3.4575,52,0,1.1525,Recurring,01-Jan-19,Y,0.15,0.191659464,0.277777778,187.1999999
3804,CA-TESSSW1,,TESSERACT SW,DEEPCOOL,ATX Mid Tower,Component,Case,Computer Case,DEEPCOOL TESSERACT SW No Power Supply ATX Mid Tower,45.1,33.825,52,3.5,7.775,Recurring,01-Jan-19,Y,14,0.138504754,0.277777778,187.1999999
1868,CA-4GMXTGA,,GAMMAXX GT TGA,DEEPCOOL,LGA 2011,Component,Fan & Heatsink,CPU Fan & Heatsink,DEEPCOOL GAMMAXX GT TGA 120mm CPU Cooler for Intel LGA 20XX/1366/115X & AMD Socket AM4/ AM3+/ AM3/ AM2+/ AM2/ FM2+/ FM2/ FM1,43.05,32.2875,52,2.5,8.2625,Recurring,01-Jan-19,Y,2.51,0.1173293,0.277777778,187.1999999
1475,ST-VGAM100,8.41E+11,SVGA-100-MM,iMicro,VGA Cable,Component,Cable,VGA Cable,iMicro SVGA 100ft VGA Male to VGA Male Cable,32.8,24.6,62,2.5,5.7,Recurring,01-Jan-19,Y,6.4,0.199891265,0.333333333,186.0000002
1379,SYN-DS418J,8.47E+11,DS418J,Synology,Home & SOHO,Component,NAS / DAS / SAN,NAS,Synology DiskStation DS418J 4-Bay Desktop NAS for Home&SOHO,317.24,237.93,31,2.5,76.81,Recurring,01-Jan-19,Y,9.11,0.176513229,0.166666667,185.9999996
2021,CA-PURITAS,1.93E+11,PURITAS RGB,Cougar,ATX Mid Tower,Component,Case,Computer Case,Cougar PURITAS RGB No Power Supply ATX Mid Tower w/ Window,130.17,97.6275,33,10,22.5425,Recurring,01-Jan-19,Y,29,0.127340824,0.177777778,185.6249998
368,SUV500_120,7.41E+11,SUV500/120G,Kingston,SATA3,Component,Solid State Drive,SATA3,Kingston SSDNow UV500 120GB 2.5 inch SATA3 Solid State Drive (TLC),38.95,29.2125,51,2.5,7.2375,Recurring,01-Jan-19,Y,0.17,0.15333774,0.277777778,183.5999999
2036,CA-H700W9,8.16E+11,CA-H700W-WB,NZXT,ATX Mid Tower,Component,Case,Computer Case,NZXT H700I No Power Supply ATX Mid Tower w/ Lighting and Fan Control (Matte White),173.23,129.9225,51,10,33.3075,Recurring,01-Jan-19,Y,33,0.151354924,0.277777778,183.5999999
2578,FAN-K2,8.56E+11,K2,Dynatron,LGA 1156,Component,Fan & Heatsink,CPU Fan & Heatsink,Dynatron K2 1U Server CPU Fan For Intel Xeon LGA1156 CPU,31.78,23.835,106,2.5,5.445,Recurring,01-Jan-19,Y,1,0.235531058,0.577777778,183.4615384
620,24B1STA-BK,6.11E+11,DRW-24B1ST/BLK/B/AS,ASUS,Half Height DVD,Component,Optical Drive,Half Height DVD,"Asus DRW-24B1STA 24X Internal DVD+/-RW Drive (Black), Bulk",22.55,16.9125,163,2.5,3.1375,Recurring,01-Jan-19,Y,1.55,0.178603433,0.888888889,183.375
950,HD-W10EZEX,7.18E+11,WD10EZEX,Western Digital,SATA,Component,Hard Drive,Desktop HDD,Western Digital Caviar Blue WD10EZEX 1TB 7200RPM SATA 3 / SATA 6.0 GB/s 64MB Hard Drive (3.5 inch),43.56,32.67,55,2.5,8.39,Recurring,01-Jan-19,Y,1.1,0.188559755,0.3,183.3333333
1640,SP-WGS500,13964275322,S-500,Westgear,Speaker & Headset,Component,Multimedia,Speaker & Headset,Westgear S-500 Wireless Bluetooth Digital Speakers (Black),15.37,11.5275,156,2.5,1.3425,Recurring,01-Jan-19,Y,1.32,0.214923653,0.855555556,182.3376622
2796,IM-SG32GBB,8.41E+11,IM-SG32GBB,iMicro,USB 3.0 ,Component,USB Drive,USB 3.0,iMicro USB 3.0 Password Protection Flash Drive Sliver Grade 32GB (Black),17.93,13.4475,212,0,4.4825,Recurring,01-Jan-19,Y,0.04,0.278672885,1.166666667,181.7142857
2351,CA-TRAYH42,8.09E+11,84H311810-042,Chenbro,Accessory,Hardware & Software,Server & Workstation,Accessory,Chenbro 84H311810-042 3.5/2.5 inch HDD Tray For SR105/ SR107/ SR209,5.13,0.13,2,0,5,Recurring,01-Jan-19,L,1,0.258426966,0.011111111,180.0000018
4080,CA-MCP2668,6.72E+11,MCP-260-00068-0B,Supermicro,Accessory,Hardware & Software,Server & Workstation,Accessory,Supermicro MCP-260-00068-0B 1U I/O Shield for X9SCAA with EMI Gasket in CSE-510/505/504,12.3,9.225,2,2.5,0.575,Recurring,01-Jan-19,L,1,0.219101124,0.011111111,180.0000018
2860,MO-T55BK,8.41E+11,T55 BLACK,BORND,Mouse,Component,Input & Output Device,Mouse,Bornd T55 Fingerprint Mouse (Black),50.22,37.665,2,2.5,10.055,Recurring,01-Jan-19,L,0.25,0.320224719,0.011111111,180.0000018
3168,ST3U56S12K,8.41E+11,ST3U56S12K,SUPER TALENT,USB 3.0 ,Component,USB Drive,USB 3.0,Super Talent 256GB Express ST1-2 USB 3.0 Flash Drive,57.4,43.05,2,0,14.35,Recurring,01-Jan-19,L,0.06,0.185393258,0.011111111,180.0000018
372,MZQLB1T9HA,,MZQLB1T9HAJR-00007,Samsung,PCI-E/Mini PCI-E,Component,Solid State Drive,PCI-E/Mini PCI-E,Samsung PM983 Series 1.92TB 2.5 inch PCI-Express 3.0 x4 Solid State Drive,328,246,2,2.5,79.5,Recurring,01-Jan-19,L,0.24,0.08988764,0.011111111,180.0000018
